"ComputerName","File","FunctionName","Level","Line","Message","ModuleName","Runspace","Tags","TargetObject","Timestamp","Type","Username"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Remove-AssetFromQueue","Important","235","Deleted 7d1079c1-2524-4df9-adce-cc7bb7fd2af6.json","<Unknown>","c588cb75-a45f-4a8f-9bf5-808628d930b5","",,"10.04.2024 14:01:03","Information, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Add-PodeApiEndpoint","Verbose","294","Process 7876dbca-00b3-46fa-845d-8d721a2ae8a0","<Unknown>","670cb32c-d569-47af-8ac1-6a394cbb69c1","","axios/1.6.7","10.04.2024 14:04:59","Verbose, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","New-AssetToQueue","Important","193","Created 7876dbca-00b3-46fa-845d-8d721a2ae8a0.json","<Unknown>","c588cb75-a45f-4a8f-9bf5-808628d930b5","",,"10.04.2024 14:04:59","Information, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Remove-AssetFromQueue","Important","235","Deleted 7876dbca-00b3-46fa-845d-8d721a2ae8a0.json","<Unknown>","c588cb75-a45f-4a8f-9bf5-808628d930b5","",,"10.04.2024 14:05:04","Information, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Add-PodeApiEndpoint","Verbose","294","Process fb403857-08bc-4f5d-8093-85cfd98c58ab","<Unknown>","dd1b5403-5407-4d64-880f-17c9743a94f8","","axios/1.6.7","10.04.2024 14:11:39","Verbose, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","New-AssetToQueue","Important","193","Created fb403857-08bc-4f5d-8093-85cfd98c58ab.json","<Unknown>","c588cb75-a45f-4a8f-9bf5-808628d930b5","",,"10.04.2024 14:11:39","Information, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Remove-AssetFromQueue","Important","235","Deleted fb403857-08bc-4f5d-8093-85cfd98c58ab.json","<Unknown>","c588cb75-a45f-4a8f-9bf5-808628d930b5","",,"10.04.2024 14:11:43","Information, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Add-PodeApiEndpoint","Verbose","294","Process 7b1d8d6a-e24f-4e8c-b011-9da3c8dbce61","<Unknown>","670cb32c-d569-47af-8ac1-6a394cbb69c1","","axios/1.6.7","10.04.2024 14:15:00","Verbose, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","New-AssetToQueue","Important","193","Created 7b1d8d6a-e24f-4e8c-b011-9da3c8dbce61.json","<Unknown>","c588cb75-a45f-4a8f-9bf5-808628d930b5","",,"10.04.2024 14:15:00","Information, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Remove-AssetFromQueue","Important","235","Deleted 7b1d8d6a-e24f-4e8c-b011-9da3c8dbce61.json","<Unknown>","c588cb75-a45f-4a8f-9bf5-808628d930b5","",,"10.04.2024 14:15:13","Information, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Add-PodeApiEndpoint","Verbose","294","Process ebd1a756-7731-4eb1-be7f-7eb59d007730","<Unknown>","dd1b5403-5407-4d64-880f-17c9743a94f8","","axios/1.6.7","10.04.2024 14:16:28","Verbose, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","New-AssetToQueue","Important","193","Created ebd1a756-7731-4eb1-be7f-7eb59d007730.json","<Unknown>","c588cb75-a45f-4a8f-9bf5-808628d930b5","",,"10.04.2024 14:16:28","Information, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Add-PodeApiEndpoint","Verbose","294","Process a4952fb6-4f97-4f29-9689-cc4936c7cd42","<Unknown>","670cb32c-d569-47af-8ac1-6a394cbb69c1","","axios/1.6.7","10.04.2024 14:19:30","Verbose, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","New-AssetToQueue","Important","193","Created a4952fb6-4f97-4f29-9689-cc4936c7cd42.json","<Unknown>","c588cb75-a45f-4a8f-9bf5-808628d930b5","",,"10.04.2024 14:19:30","Information, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Remove-AssetFromQueue","Important","235","Deleted a4952fb6-4f97-4f29-9689-cc4936c7cd42.json","<Unknown>","c588cb75-a45f-4a8f-9bf5-808628d930b5","",,"10.04.2024 14:19:43","Information, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Add-PodeApiEndpoint","Verbose","294","Process 8c85a257-cf7e-45a8-98a7-cdd0e9fb95a9","<Unknown>","dd1b5403-5407-4d64-880f-17c9743a94f8","","axios/1.6.7","10.04.2024 14:19:53","Verbose, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","New-AssetToQueue","Important","193","Created 8c85a257-cf7e-45a8-98a7-cdd0e9fb95a9.json","<Unknown>","c588cb75-a45f-4a8f-9bf5-808628d930b5","",,"10.04.2024 14:19:53","Information, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Remove-AssetFromQueue","Important","235","Deleted ebd1a756-7731-4eb1-be7f-7eb59d007730.json","<Unknown>","c588cb75-a45f-4a8f-9bf5-808628d930b5","",,"10.04.2024 14:20:06","Information, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Remove-AssetFromQueue","Important","235","Deleted 8c85a257-cf7e-45a8-98a7-cdd0e9fb95a9.json","<Unknown>","c588cb75-a45f-4a8f-9bf5-808628d930b5","",,"10.04.2024 14:20:10","Information, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Add-PodeApiEndpoint","Verbose","294","Process 8c246013-5637-474d-ba58-d230ebb407fd","<Unknown>","670cb32c-d569-47af-8ac1-6a394cbb69c1","","axios/1.6.7","10.04.2024 14:32:30","Verbose, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","New-AssetToQueue","Important","193","Created 8c246013-5637-474d-ba58-d230ebb407fd.json","<Unknown>","c588cb75-a45f-4a8f-9bf5-808628d930b5","",,"10.04.2024 14:32:30","Information, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Remove-AssetFromQueue","Important","235","Deleted 8c246013-5637-474d-ba58-d230ebb407fd.json","<Unknown>","c588cb75-a45f-4a8f-9bf5-808628d930b5","",,"10.04.2024 14:32:42","Information, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Add-PodeApiEndpoint","Verbose","294","Process 1127ebbe-7233-42c5-8821-0b9e8959fb8d","<Unknown>","dd1b5403-5407-4d64-880f-17c9743a94f8","","axios/1.6.7","10.04.2024 14:32:50","Verbose, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","New-AssetToQueue","Important","193","Created 1127ebbe-7233-42c5-8821-0b9e8959fb8d.json","<Unknown>","c588cb75-a45f-4a8f-9bf5-808628d930b5","",,"10.04.2024 14:32:50","Information, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Remove-AssetFromQueue","Important","235","Deleted 1127ebbe-7233-42c5-8821-0b9e8959fb8d.json","<Unknown>","c588cb75-a45f-4a8f-9bf5-808628d930b5","",,"10.04.2024 14:35:21","Information, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Add-PodeApiEndpoint","Verbose","294","Process 9b813d6c-de81-4ee0-8dea-8c001b74d3e2","<Unknown>","670cb32c-d569-47af-8ac1-6a394cbb69c1","","axios/1.6.7","10.04.2024 14:42:22","Verbose, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","New-AssetToQueue","Important","193","Created 9b813d6c-de81-4ee0-8dea-8c001b74d3e2.json","<Unknown>","c588cb75-a45f-4a8f-9bf5-808628d930b5","",,"10.04.2024 14:42:22","Information, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Remove-AssetFromQueue","Important","235","Deleted 9b813d6c-de81-4ee0-8dea-8c001b74d3e2.json","<Unknown>","c588cb75-a45f-4a8f-9bf5-808628d930b5","",,"10.04.2024 14:42:25","Information, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Add-PodeApiEndpoint","Verbose","294","Process 88ac7a9a-1ab9-430a-8753-c15d7ad9db5c","<Unknown>","dd1b5403-5407-4d64-880f-17c9743a94f8","","axios/1.6.7","10.04.2024 14:42:37","Verbose, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","New-AssetToQueue","Important","193","Created 88ac7a9a-1ab9-430a-8753-c15d7ad9db5c.json","<Unknown>","c588cb75-a45f-4a8f-9bf5-808628d930b5","",,"10.04.2024 14:42:37","Information, Debug","AT40845\tinu"
"AT40845","D:\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Remove-AssetFromQueue","Important","235","Deleted 88ac7a9a-1ab9-430a-8753-c15d7ad9db5c.json","<Unknown>","c588cb75-a45f-4a8f-9bf5-808628d930b5","",,"10.04.2024 14:42:40","Information, Debug","AT40845\tinu"
